file_id,original_transcript,length,whisper_transcript,WER
844424930918926-564-f.wav,राज्य में मंगलवार को मौसम का मिलाजुला असर देखने को मिला,76533, राजजी में मंगल वार को मोसं का मिला जुला असर देखने को मिला,0.5454545454545454
844424930708017-153-f.wav,जहां यह फैलता है वहां के प्रभावित सेल के प्रकार पर निर्भर करता हैं,117400, जहाँ यहाँ फैहलता है वहाँ के प्रभाविच सेल के प्रकार पर निर्भर करता है।,0.42857142857142855
844424930707948-153-f.wav,इस राशि के संगीतकारों के लिए आज का दिन महत्वपूर्णरहने वाला है,105883, इस राशी के संगितकारों के लिए आजका दिन महत्रो पूने रहने वाला है।,0.6666666666666666
844424930929589-1190-f.wav,काफी समय से मैं घर भी नहीं गयी थी,65759, काफी समै से मैं घर नहीं गई थी।,0.4444444444444444
844424932410098-267-f.wav,अरुण जेटली का पार्थिव शव निगमबोध घाट लाया जा रहा है,80991, अरुन जट्ली का पार्थीव शव निगम बोद्ध खाट लाया जा रहा है।,0.6363636363636364
844424930325532-497-f.wav,देश में हर तीन में से दो मोबाइल टावर बिक्री के लिए उपलब्ध हैं,80620, देश में हर तीन मेसे दो मोबाल टावर भिकरी के लिए उपलबद हैं।,0.42857142857142855
844424932919632-1202-f.wav,उबर कैब में यात्रा के दौरान महिला पत्रकार के साथ महिला ने की मारपीट,66874, अबर कैब में यथर के दोरण महला पत्रकार के साथ महला नेकी मार पीट।,0.5714285714285714
844424930954569-564-f.wav,मुझे लगता है कि इस विषय पर हर लड़के की अलमारी में है,79877, मुझे लक्ता है कि इस विशे पर हर लड़की की अल्मारी में है।,0.38461538461538464
844424932919597-1202-f.wav,जिससे इस योजना का संचालन सही से नही हो पा रहा है,57214, जिस्ते इसी वूज्यों का संचालन सही से नहीं हो पा रहा हैं।,0.4166666666666667
844424930547225-497-f.wav,क्या क्या गिनाउ साहेब आपके नसीब के बारे में,50155, क्या क्या गिनाउभ साहिब आपके नसीब के बारे में?,0.3333333333333333
844424930759141-153-f.wav,इसमें संस्मरणकार ने लाला छज्जूमल के बाह्य और आंतरिक व्यक्तित्व का सजीव चित्रण किया है,134119, इसमें संसमरनकार नेर लाला जजुमल के ब्रहा और अंतरिक वेक्तिकत का सजुच चितरें के हैं।,0.6666666666666666
844424930759093-153-f.wav,यह घटना उत्तरकाशी जिले के मांडो गांव में घटी,77276, यहाँ घट्ना उत्रकाशी जिले के मंडो गाओ में घटि।,0.6666666666666666
844424930898408-574-f.wav,सदस्यों ने कहा कि कांग्रेस का एक गौरवपूर्ण इतिहास है,79134, सदसी उन्हें कहाकी कोंग्रेस्काई कोरपुनित्यासे,1.0
844424932919619-1202-f.wav,मारे गए दम्पत्ति के पाँच बच्चे भी हैं,43839, मारे गई दम्पत्य के पाज बच्छी भी हैं।,0.625
844424930707954-153-f.wav,खेल के मैदान में अनचाहा खंबा हटाने के लिए स्वीकृत किए,99939, खेल के मैदान में अन्चहा खमबा हटाने के लिए स्विक्रत किये,0.36363636363636365
844424930547236-497-f.wav,लेकिन दुनिया इस तरह बदल रही है कि लोग जिसके पास,56471, लेकिन दुन्या इस तरह बदल री है किद लोग जिसके पास को सबार था इप पाच राज नहीं।,0.9090909090909091
844424930570566-160-f.wav,अधिकारी ने कहा कि कि झील को अगले आदेश तक बंद कर दिया गया है,101796, अधिकारी ने कहा की जील को अगले आदेश तक बंद कर दिया गया है।,0.26666666666666666
844424930929600-1190-f.wav,मनुष्य की खुशी का फूल पत्ते के साथ उपजी का प्रजनन होता है,127060, मनुश्य की खुशी का फूल पत्ते के साथ उपजी का प्रजनन होता है,0.07692307692307693
844424932574165-221-f.wav,उन्होंने डोसा के जरिए महंगाई और ब्याज दर को समझाया था,98081, उनोंने डोसा के जर्ये मेंगाई और भ्याजदर को सम्जाया था।,0.6363636363636364
844424930637350-620-f.wav,लद्दाख के लेह में तापमान गिरने के बाद सिंधु नदी जम गई,77648, लडाक के लेहे में तापमान घिरने के बाज सिंदू नदी जम गई हैं।,0.5
844424930570584-160-f.wav,निर्माणाधीन मकान पर फर्नीचर का काम कर रहे मजदूर की करंट लगने से मौत,121115, निर्माडा दिन मकान पर फर्नीचर का काम कर रहें मसदूर की करंट लगने से मौत।,0.35714285714285715
844424930966812-564-f.wav,गगन ने लंदन ओलंपिक में खोला भारत का खाता,57957, गगन ने लंदन अलंपिक में खोला भारत का खाता,0.1111111111111111
844424930621943-620-f.wav,उन्होंने महंगे प्रकार के लकड़ी और कांस्य से ऐसी सारणी बनाई,72446, उन्होंने महंगे प्रकार के लकडि और कासे से ऐसी सारनी बनाई तो।,0.36363636363636365
844424930929558-1190-f.wav,सोमवार को सुप्रीम कोर्ट ने इस याचिका को मंजूर कर लिया है,101053, सोमवार को सुप्रीम कोट ने इस याचिका को मन्दूर कर लिया है।,0.25
844424932919564-1202-f.wav,हालांकि हमलावरों का पिस्तौल खराब हो गया अन्यथा वारदात और भी भयावह हो सकता था,85821," अब अब अपने प्राज़ाइंगा पिस्टॉल कराब हो गया, अन्ने ता वार्दात और भी भयावा हो सकता था.",0.8
844424930966823-564-f.wav,जब दरार मोड़ सिर के माध्यम से नहीं किया जाता है,66502," जब दरार मोड सिर के माद्यम से नहीं किया जाता है,",0.2727272727272727
844424930918905-564-f.wav,इस फिल्म में सैफ अली खान और काजोल भी अहम भूमिका में है,73189, इस फिल्म में सेव अली खान और काजोल भी एहम भूमिका में हैं।,0.23076923076923078
844424932410107-267-f.wav,इससे अप व डाउन की तीनों लाइनें बंद हो गईं,52756, इससे अप और ड़ाउन की तीनो लाइने बंद हो गई।,0.5
844424930966754-564-f.wav,ये रिश्ता क्या कहलाता है में नायरा पर होगा हमला,70960, ये रिष्ता क्या कहलाता है में नाईरा पर होगा हमला,0.2
844424930627601-153-f.wav,आतंकियों ने इस सुरंग में कई खतरनाक हथियार छुपाकर रखे हुए थे,110713, आतंकियों ने इस सुरंग में कई खतरनाक अथियार चुपाकर रकھی हुए थे।,0.3333333333333333
844424930954576-564-f.wav,चलो देखते हैं कैसे मेकअप एक सुंदर फूल बिस्तर में गार्डन में अन्य तरीकों से,96224, चलो देखते हैं कैसे मेक्प एक सुंदर फूल बिस्तर में गाडन में अन्नित तरीकों से।,0.26666666666666666
844424930570529-160-f.wav,लेकिन दोनों बैंकों ने इस मामले में ज्यादा ब्योरा नहीं दिया है,86193, लेकिन दोनो बांकों ने इस पामले में ज्यादा ब्योरा नहीं दिया है।,0.3333333333333333
844424930929610-1190-f.wav,अस्पताल प्रशासन ने कुछ भी बोलने से किया इनकार,96967, असपताल प्रशासन ने कुछ भी बोलने से किया इनकार।,0.2222222222222222
844424932410102-267-f.wav,यह पॉवर बैंक आपकी जान के लिए खतरा बन सकता है,64273, यह पावर बैंक आपकी जान के लिए खतरा बन सकता है।,0.18181818181818182
844424930954537-564-f.wav,खास तौर पर दक्षिण और दक्षिणपूर्वी एशिया में भारत की स्थिति मजबूत हुई है,107741, खास्त तोरपर दक्षिन और दक्षिन पूर्वी एश्या में भारत की इस्तिती मजबूद हुई हैं।,0.7142857142857143
844424930927689-574-f.wav,घर जाने की खुशी एक्ट्रेस के चेहरे पर साफ दिखाई दे रही है,80248, गर जाने की खुशी आक्टरस के चहरे पर साब दिखाई दे रही है।,0.38461538461538464
844424930927645-574-f.wav,उन्होंने राज्य कल्याण बोर्ड के गठन के दायित्व को भी नजरअंदाज कर दिया,101425, उन्होंने राजकल्यान वोट के गत्हन के दाएत्व को भी नजर अंदास कर दिया।,0.6153846153846154
844424932919637-1202-f.wav,मुमकिन है आज करियर से संबंधित आप उनका मार्गदर्शन करें,66502, मुम्किन है आज करियर से समझडित आप उनका मार्देशन करें।,0.4
844424930966782-564-f.wav,उन्होंनें संभावना व्यक्त की कि आरबीआई भविष्य में ब्याज दरों में और वृद्धि नहीं करेगा,101053, उनोने समभावना व्यक्त की कि RBI भविश में भ्याज दरो में और रद्धी नहीं करेंगा।,0.5333333333333333
844424932574107-221-f.wav,श्री बहुगुणा गोविन्दघाट में आपदा प्रभावित क्षेत्र का भ्रमण एवं आपदा प्रभावितों से मुलाकात करेंगे,193562, श्री बहुगुड़ा गोविनगार्ड पे आपदा प्रभाविच शेत्र का ब्रमड़ यवम आपदा प्रभावितों से मुलाकाथ करेंगे।,0.6
844424930918833-564-f.wav,मामले में क्षेत्रीय विधायक और कलेक्टर ने भी कार्रवाई के निर्देश दिए हैं,93995, मामले में जहड्री विदायाग और कलेक्टर ने भी कार्वाई के निर्देज दिये हैं।,0.46153846153846156
844424930547208-497-f.wav,वह लिखता है कि भारत का सबसे बड़ा नगर पाटलिपुत्र है,66131, वह लिकता है कि भारत का सबसे बड़ा नगर पाटली पुत्र है।,0.36363636363636365
844424930898456-574-f.wav,इससे पहले मुख्यमंत्री व उपमुख्यमंत्री गुरू द्वारा श्री फतेहगढ़ साहिब में नतमस्तक हुये,135605, इससे पहले मुख्यमंत्री वउप्मुख्यमंत्री गुरूदुरा श्री फतहगर् साहिब में नत्मस्तक हुए।,0.5384615384615384
844424930927692-574-f.wav,हमारी परम्पराओं में सामंतवाद के बीज सड़ रहे हैं,105512, हमारी परमपराओ में सामन्तुवाद के बीज सर रहे हैं।,0.4444444444444444
844424930898391-574-f.wav,रायपुर नगर निगम के लिए पेच फंस गया है,79877, राइपुर नगर निगम के लिए पेच फस गए हैं।,0.4444444444444444
844424930918869-564-f.wav,बीओसी एविएशन और किंगफिशर एयरलाइंस के बीच का यह मामला लीजिंग अग्रीमेंट को लेकर था,122230, बी ओसी अविएशन और किंग फिशर ऐर्लाइन्स के बीज का या मामला लीजिंग अग्रीमेंट को लेकर था।,0.6
844424930570547-160-f.wav,ईमानदारी से अपना काम करने वाले पुलिस कर्मियों की कमी नहीं है हमारे यहां,111827, इमानदारी से अपना काम करने वाले पॉलिसकरमीों की कमी नहीं हैं आमारे हां।,0.42857142857142855
844424930634283-620-f.wav,इसमें करीना कपूर और नवाजुद्दीन सिद्दीकी भी अहम भूमिका में हैं,89165, इसमें करीना कपूर और नवाज उध्यन सिथ्टिकी भी आम भूमी कामे हैं।,0.6363636363636364
844424930918862-564-f.wav,बिग बॉस कंटेस्टेंट ने राष्ट्रीय मानवाधिकार आयोग में दर्ज की शिकायत,87679, बिक पोस्क खुन्तेस्टेंट ने राजटरी मानवादिकार आयोग में दर्ज की शिकायत,0.45454545454545453
844424930325548-497-f.wav,जो अपने साथ लोक कलाओं को भी साथ लाए हैं,56843, जो अपने साथ लोग कलाओ को भी साथ लाए हैं।,0.3
844424930570577-160-f.wav,इस दौरान वह पाकिस्तानी नेतृत्व के साथ क्षेत्र के हालात पर चर्चा करेंगे,114057, इस दौरान वह पाकिस्तानी नेत्रत्व के साथ शेत्र के हालात पर चर्चा करेंगे।,0.23076923076923078
844424932410133-267-f.wav,इसके अलावा मध्यप्रदेश में आज से मौसम में बदलाव हो सकता है,89908, इसके अलावा मद्यपर्देस में आज से मोसब में बद्लाव हो सकता है।,0.3333333333333333
844424930966814-564-f.wav,आपको अपने पिता के आशीर्वाद से शासन द्वारा सम्मानित किए जाने की संभावना रहेगी,106255, आपको अपने पिता के आशिर्वाज से साशन दौरा सम्मानित किये जाने की सम्भावना रहेगी।,0.42857142857142855
844424930759183-153-f.wav,लड़की डर की वजह से सीन करने के लिए तैयार हो जाती थी,73933, लडके डर की वजा से सीन करने के लिए तैयार हो जाती थी।,0.23076923076923078
844424932410086-267-f.wav,घरेलू जीवन में कलह के आसार बन रहे हैं,53127, गरीलु जीवन में कहला के आसार बन रहे हैं।,0.3333333333333333
844424930570556-160-f.wav,लेकिन एक वाकया ऐसा हुआ जिससे ऑस्ट्रेलियाई हैरान हो गए,90279, लेकिन एक वाक्या ऐसा हुआ जिससे अस्ट्रेलिया एई हैरान हो गए।,0.4
844424930570510-160-f.wav,मौजूदा मानसून सत्र अगले सप्ताह के मध्य तक खत्म किया जा सकता है,115914, मौजूदा मौन्सुन सत्र अगले सप्टा के मद्य तक खत्म किया जा सकता है।,0.3076923076923077
844424930954625-564-f.wav,इससे पहले भी नियंत्रण रेखा पर देखा गया था पाकिस्तानी ड्रोन,81363, इससे पहले भी निंटरन रेखा पर देखा गया था पाकिस्तानी ड्रोन।,0.18181818181818182
844424930898367-574-f.wav,लगातार चार वर्ष से यह सबसे तेज विकसित घरेलू उड़ान बाजार वाला देश बना रहा,128917, लगतार चार वर्ष से यह सबसे तेज विक्सित घरेलू वडान बजार वाला देश पना रहा।,0.4
844424930966821-564-f.wav,आत्मनिर्भरता तभी संभव है जब हम लोकल के लिए वोकल बनेंगे,76905, आत्मनिर्वर्ता तबी संबाह है जब हम लोकल के लिए वोकल बनेंगे,0.2727272727272727
844424930898423-574-f.wav,पत्नी सोनाली राठौर के साथ वे कई सालों से गज़लें गा रहे हैं,105140, पतनी सुनाली राथुर के साथ वे कहीं सालो से गजलें गा रहे हैं।,0.5384615384615384
844424932919601-1202-f.wav,उच्च पदस्थ लोगों ने भी भ्रष्टाचार को लेकर तमाम बढ़ीचढ़ी बातें कीं,67617, उच्छ पडस्त लोगों ने भी ब्रिष्टाचार को लिकर तमहां बढ़ी चरी बाते की।,0.75
844424930954541-564-f.wav,पुलिस ने वहां के सरकारी अस्पताल में पीडि़ता का मेडिकल परीक्षण कराया,89908, पॉलिस ने वहाके सरकारी असपताल में पीडिता का मेडिकल परिक्षं कराया।,0.5833333333333334
844424930547210-497-f.wav,हिंसा से किसी का भी भला नहीं हो रहा,47926, हिनसा से किसी का भी भला नहीं हो रहा।,0.2222222222222222
844424930966780-564-f.wav,जोधपुर एयरपोर्ट पर नहीं होगी खुले पैसों की समस्या,75790, जोदपूर एर्पॉर्ट पर नहीं होगी खुले पेसो की समस्या,0.3333333333333333
844424930929623-1190-f.wav,चुनाव खत्म होने तक ममता बनर्जी की बायोपिक के ट्रेलर पर रोक,135976, चुनाव खदम होने तक ममता बैनर्जी की बायो पिक के ट्रेलर पर रोक।,0.4166666666666667
844424930570497-160-f.wav,परिणीति चोपड़ा म्यूनिख जर्मनी में हॉलिडे एन्जॉय कर रही हैं,95852, परिनीती जोप्डा मुनिक जर्मनी में हौलिडे अंज्वाइ कर रही हैं।,0.6
844424930966759-564-f.wav,इसके बाद आरोपियों ने मेरा मोबाइल फोन ले लिया,72446, इसके बाद आरोप्यो ने मेरा मोबाईल फोन ले लिया।,0.3333333333333333
844424930954602-564-f.wav,पशु क्रूरता की चिंगारी केरल से उठकर अब देवभूमि में पहुंच गई है,90651, पशु क्रूरता की चिंगारी केरल से उटकर अब देव हुमी में पहुज गई है।,0.38461538461538464
844424930547242-497-f.wav,इसकी मिसाल टेली डेंसिटी से ली जा सकती है,52013, इसकी मिसाले टेली देसीटी से लिजा सकती हैं।,0.5555555555555556
844424932410115-267-f.wav,पुरोहित प्रपंच की बुराइयों और सामाजिक अत्याचारों का कहीं नाम निशान न रहे,98453, पुरोहित प्रपंच की ब्राइयों और समाजिक अत्याचारों का कही नाम निशान नर है।,0.38461538461538464
844424932410085-267-f.wav,मैं डर गया था और उस कमरे में सो नहीं पाऊंगा,58329, मैं दर गया था और उस कम्रे में सो नहीं पाउंगा।,0.2727272727272727
844424930918916-564-f.wav,मालदीव और श्रीलंका जैसे मित्र देशों ने तेजस की खरीद में दिलचस्पी दिखायी है,107741, माल दीव और स्री नहका जैसे मित्र देशों ने तेजस की खरीद में दिल्चस्पी दिखाई है।,0.5
844424930325540-497-f.wav,लोकसभा में उठी छत्तीसगढ़ी भाषा को आठवीं अनुसूची में शामिल करने की मांग,95852, लोक सबा में उती 36 गडी भाशा को 8 वी अनुसूची में शामिल करने की मांग।,0.6923076923076923
844424930927720-574-f.wav,महिला इवांग शेरपा को प्रधान तथा टिनले शेरपा को संघ का उपप्रधान नियुक्त किया गया,164212, महिला इवांग शेर्पा को प्रधान तता टिनले शेर्पा को संघ का उपधान निवक्त किया घया।,0.4
844424932410103-267-f.wav,उज्जैन व देवास इतने दूर हैं कि वे गैस नहीं भरवा सकते,71703, उजेन वा देवास इतने दूर हैं कि वे गैस नहीं भरवा सकते।,0.25
844424930627648-153-f.wav,अधीनस्थों को निर्देश दिए हैं कि सर्विस एक्ट का उल्लंघन नहीं किया जाए,138948, अधीन स्थो को निर्देश दिये है कि सर्विस अक्ट का उलंगन नहीं किया जाएं,0.5384615384615384
844424930966789-564-f.wav,शहर में तीन सौ से अधिक होटलों को टैक्स में बड़ी छूट मिलेगी,70217, शेहर में 300 से अदिक हौपलो कोटेक्स में बड़ी चूट मिलेगी।,0.6923076923076923
844424930325477-497-f.wav,इतना सम्मोहन है कि पाषाण में जीवन सपंदन का भ्रम होने लगता है,79134, इतना सम्मोहन है कि पाश्रान में जीवन सम्पदन का ब्रहम होने लक्ता है।,0.38461538461538464
844424930627668-153-f.wav,लेकिन इस बार का बिहार चुनाव काफी रोचक हैं,92880, लेकिन इस बार का भीहार चुनाओ काफी रोचक है।,0.3333333333333333
844424930918850-564-f.wav,ओमती थाने में गुरुवार की दोपहर व्यापारियों की पिटाई के बाद हंगामा मच गया,103283, औम्ति थाने में गुरूवार की दोपहर व्यपारियों की पिटाई के बाद हंगामा मच गया।,0.2857142857142857
844424930929627-1190-f.wav,कुछ देशों में कवरधारकों को सामान्य एजेंसियों या एमजीए प्रबंधन कहा जाता है,170156, कुछ देशों में कवर धारकों को सामान्य एजन्सियों या MGA प्रबंदन काहा जाता हैं,0.5384615384615384
844424930634254-620-f.wav,इसके बाद योगी आदित्यनाथ ने विकास खण्ड मुरसान के भगवंतपुर आंगनबाड़ी केन्द्र का निरीक्षण किया,127060, इसके बाद योगी आदित्यनात्ट्ट्ने विकास खंड मुर्षान के भगवंदपुर आंगनबाडी केंदर का निरक्षण किया।,0.6
844424930898395-574-f.wav,रेडक्रास मेले में खेलकूद स्पर्धाओं को एंट्री फीस तय,101053, रेटक्रौस मेले में खेल कूट सपर्धाउक को अंट्री फीस तै,0.6666666666666666
844424930621955-620-f.wav,प्रियंका चोपड़ा आईआईएफए में पहली बार गाना गाने को लेकर नर्वस हुईं,84335, प्रियांका चोपड़ा ऐइएएफ्मे पहली बार गाना गाने को लेकर नर्वस होई।,0.3333333333333333
844424930954590-564-f.wav,कुछ देशों और क्षेत्रों में यूजर अपनी जरूरत के मुताबिक इस सेवा को चुनते हैं,91394, कुछ देसों और चेत्रों में यूजर अपनी जरूरत के मुताबिक इस सेवा को चुनते हैं।,0.2
844424932410083-267-f.wav,एक या दो दिन सब्जी भरने के बाद तहखाने साफ,66874, एक या दो दिन सब्जी पणने के बाद तहकाने साफ।,0.3
844424930570551-160-f.wav,इस फिल्म के जरिए समाज में संदेश पहुंचाने की पूरी कोशिश की गई है,101796, इस फिल्म के जरिये समाज में संदेश पहुचाने की पूरी कोशिश की गई है।,0.21428571428571427
844424930547235-497-f.wav,आम आदमी पार्टी एक बार फिर सुर्खियों में आ गई है,56843, आम आदमी पार्टी एक बार फिर सुर्खियों में आ गई है।,0.09090909090909091
844424930759163-153-f.wav,जम्मू कश्मीर को बंदीपोरा और गंदरबल में हिमस्खलन हुआ है,99939, जम्मुकशमीर को बंदिपोरा और गंदरबल में हिमस्कलन हूआ हैं।,0.6
844424930918873-564-f.wav,प्रतिस्पर्धा कितनी ही क्यों न हो कड़ी मेहनत करना कभी न छोड़ो,80620, प्रतीस परदा कितनी ही क्यो नहो कडी महनत करना कबी ना छोडो,0.8333333333333334
844424932919552-1202-f.wav,आपको अपने फिटनेस के बारे में भी कोई शुभ सूचना मिलेगी,70217, आपको अपने फिटनेस के बारे में भी कोई शुब सुच ना मिलेगी।,0.36363636363636365
844424930707950-153-f.wav,पुलिस ने युवक को उपचार के लिए राजकीय पुरुष चिकित्सालय मे भर्ती कराया,122230, पूलिस ने यूवक को अपचार के लिए राजकीय पूरूस चिकित साले में भर्ती कराया।,0.6153846153846154
844424930570586-160-f.wav,कई इतिहासकारों के अनुसार यह वर्णन एक वास्तविक युद्ध पर ही आधारित हो सकता है,134119, कई इतिहासकारों के अनुसार यह वर्नन एक वास्तविक यूद्द पर ही आधारित हो सकता है।,0.2
844424932919634-1202-f.wav,बढ़ती आबादी के कारण पानी की आवश्यकता बढ़ी है,51641, वडटीए भदी के गानपानी के अवशिकता बड़ी हैं।,0.8888888888888888
844424932574080-221-f.wav,होटल प्रदान करता है सभी सुविधाओं के लिए दावतों और समारोह,125202, लेगाद परादान करता है सभी सुविदाओं के लिए दाब्तों और समारों,0.45454545454545453
844424932410091-267-f.wav,कर्णी सिंह रेंज को आठ जुलाई को इस्तेमाल के लिये खोला गया था,79134, कर्नी सिंग रेंज को 8 जुलाई को इस्तमाल के लिए खोला गया था।,0.46153846153846156
844424930898404-574-f.wav,कार्यक्रम का संचालन विद्यालय की कार्यक्रम अधिकारी स्नेहा थवाईत ने की,102539, तरिक्रम का संचालन विध्याले की करिक्रम अधिकारी स्नेहा त्वाइत नेकी,0.5454545454545454
844424932574093-221-f.wav,संगीत क्या कोई भी कला बंधन में नहीं निखर सकती,102911, संगीत क्या कोई भी कलाबंदन में नहीं निकर सकती।,0.4
844424930918895-564-f.wav,जब वह उसके नजदीक पहुंचे तो उसे उनकी हरकतों पर शक हुआ,86193, जब वहा उसके नजदिक पौचे तो उसे उनकी हरकतों पर स्रक हुआ।,0.4166666666666667
844424930325542-497-f.wav,इन दोनों बच्चियों ने जब गीत गाए तो सब हैरान रह गए,65388, इन दोनो बच्छीों ने जब कीट गाय तो सब हैरान रहे गये।,0.5
844424932919572-1202-f.wav,फिलहाल पार्टी अध्यक्ष उनके छोटे भाई और पंजाब के मुख्यमंत्री शाहबाज शरीफ हैं,85821, फिल हाल पार्टी अध्यक्ष उनके चोटे भाई और पंजाब की मुक्ष मद्रिज़ श्याबाज शरीफ हैं।,0.6153846153846154
844424930570575-160-f.wav,टाईगर श्रॉफ इस समय के सबसे सफल एक्शन स्टार हैं और बेस्ट भी,104769, टाइगर श्रॉफ इस समय की सबसे सफल आक्षण स्टार हैं और बेस्ट भी।,0.3076923076923077
844424930570569-160-f.wav,आज से कॉलिंग के लिए देने होंगे ज़्यादा पैसे,78019, आज से कौलिंग किलिए देने होगे स्यादा पैसे।,0.6666666666666666
844424930898455-574-f.wav,सामाजिक चलचित्र एक नवीन परिघटना है और परिणामस्वरूप वो अपने प्रारूप के कुछ उदाहरण हैं,161983, सामाजिक चल्चित्र एक नवीन परीघटना हैं और परिनाम स्वरूप वो अपने प्रारूप के कुछ उदाहरन हैं।,0.4666666666666667
844424930325543-497-f.wav,अपने साथ काम करने वालों को अपने विश्वास में लें,61672, अपने साथ काम करने वालों को अपने रिश्वास में लिए।,0.2
844424932574091-221-f.wav,बैठक आयोजित करने वाला व्यक्ति वेटिंग रूम की सुविधा का इस्तेमाल कर सकता है,146007, बैठक आयोजित करने वाला वियक्ती वेटिंग रूम की सुविदा का इस्तेमाल कर सकता है।,0.21428571428571427
844424930570512-160-f.wav,कनोरा ऊपर लिखा गया है और व्यंजन के बाद उच्चारण किया गया है,100682, कनोरा उपर लिखा गया है और वेन्सन के बाद उच्चारिन किया गया है।,0.3076923076923077
844424930708003-153-f.wav,लोगों को सही तरह से डील करना सीखें तो आप सफलता के करीब पहुंच जाएंगी,134490, लोगो को सही तरासे डिल करना सीखे तो आप सफलता के करीब पहुज जाएंगी।,0.4666666666666667
844424930759100-153-f.wav,एक भुट्टे के बारीक टुकड़े काट लें और पीसे हुए भुट्टे में मिलाकर रख दें,105140, एक भुट्टे के बारिक तुकडे काट ले और पिसे हुए भुट्टे में मिलाकर रख दे.,0.3333333333333333
844424932410067-267-f.wav,इन दोनों खिलाड़ियों पर इस आईपीएल के दौरान खास निगाहें होंगी,73933, इन दोनो खिलानियों पर इस IPL के दोरान खास्ट निगाहे होंगी।,0.6363636363636364
844424930325534-497-f.wav,गाते हुए वे बहुत से स्वरचित पद इसमें मिला देते,67617, गाते हुएवे भूथ से सवर्चित पदू उसमें मिला देते हैं।,0.7
844424930637387-620-f.wav,यह किसी भी लॉन्चर के साथ आसानी से काम कर सकती है,88050, यह अगजार के साथ असानी से काम कर सकती हैं।,0.4166666666666667
844424932919576-1202-f.wav,मैं खबर लिखते समय कभी फाइव डब्लू और वन एच से शुरुआत नहीं करता,81363," मैं खबर लिकते से में कभी 5, W, 1, H से शॉरॉआत नहीं करता।",0.7142857142857143
844424930966809-564-f.wav,लेकिन कर्मचारी व संसाधनों की संख्या नहीं बढ़ रही है,70589, लेकिन करमचारीवा संसादनो की संख्या नहीं बर रही हैं।,0.5
844424930570518-160-f.wav,इस्लामिक स्टेट से जुडने से पहले वह व्यापार करता था,105883, इस्लामिक स्टेट से जुडने से पहले वह व्यापार करता था।,0.1
844424932410100-267-f.wav,महिला के गले में पुलिस को एक मंगलसूत्र भी मिला है,66131, बहिला के गले में पुलिश को एक मंगा सूटर भी मिला है।,0.45454545454545453
844424930954587-564-f.wav,इनके उपन्यास कीरतराम पर दूरदर्शन ने सीरियल प्रसारित किया था,85821, इनके उपन्यास कीरत्राम पर दूर्दर्शं ने सीरियल प्रसारित किया था,0.2
844424930547262-497-f.wav,इस मामले में उम्रकैद की सजा भुगत रहे आसाराम जोधपुर केंद्रीय कारागार में बंद है,93623, इस मामले में अम्रकैद की सज़ भुकत रहे आसाराम जोदपूर केंद्रिया कारगार में बंद हैं।,0.4666666666666667
844424930547195-497-f.wav,श्रीनगर में उसके साथ आए अन्य आतंकियों की तलाश की जा रही है,69103, श्रीनगर में उसके साथ ऐन्न आतंकियो की तालाश की जा रही हैं।,0.38461538461538464
844424930634271-620-f.wav,स्वतंत्रता की लड़ाई में भी इस लेखन कला का अभूतपूर्व योगदान रहा है,96595, स्वतंत्रता की लडाई में वे इस लेकन कला का अबूद बुल्वे योब्दान रहा है।,0.5384615384615384
844424930547201-497-f.wav,आज इस राशि के जातकों को मुश्किलों का सामना करना पड़ सकता है,80248, आज इस राशी के जातको को मुश्किलो का फामना करना पर सकता है।,0.46153846153846156
844424930954598-564-f.wav,दिशानिर्देशों के लिए पूछते समय आमतौर पर उपयोग किए जाने वाले प्रश्न,85450, दिसा निर्देशों के लिए पूछते समय आम तोर पर उप्योक किया जाने वाले प्रश्न.,0.5833333333333334
844424930325482-497-f.wav,दीपिका फिर जाकर कहती हैं कि आपका यह तरीका बिल्कुल गलत था,78019, तिपिका फिर जाकर कहती है कि आपका यह तरीका बल्कुल गलद था।,0.4166666666666667
844424930898370-574-f.wav,विचार और प्रयास होना चाहिए कि गौवंश का सरंक्षण किया जाए,98824, विचार और प्रयास होना चाहिये कि गौवंज का संद्रक्षिन किया जाये,0.36363636363636365
844424932919558-1202-f.wav,ग्रामीणों की शिकायत के बाद जिला प्रशासन ने जांच करवाने का आश्वासन दिया है,76533, ग्रामेडो की शिकायत के बाद जिला प्रशाशन ने जाच करवाने का अश्वाशन दिया है।,0.35714285714285715
